addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 남양주시 조안면 다산로 351,,31.0,A05,A0502,A05020900,2863093,39,20221004143122,http://tong.visitkorea.or.kr/cms/resource/64/3529664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3529664_image3_1.jpg,Type3,127.2830999039,37.5296584724,6.0,20251023143000,9.0,,인플럭스 남양주,12283,41,360.0,FD,FD05,FD050100
경기도 고양시 덕양구 고양대로 1955 (동산동),2층,,,,,4025036,38,20260225203107,https://tong.visitkorea.or.kr/cms/resource/74/4045874_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/74/4045874_image3_1.jpg,Type3,126.89477806511,37.6469771187284,,20260330091611,,,일렉트로마트 스타필드 고양점,10595,41,281.0,SH,SH04,SH040300
경기도 의정부시 평화로 311 (호원동),,31.0,A05,A0502,A05020100,2875114,39,20221025164431,http://tong.visitkorea.or.kr/cms/resource/03/2875103_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2875103_image3_1.jpg,Type3,127.0470937354,37.7198154309,6.0,20250722172516,25.0,,일미만두,11705,41,150.0,FD,FD01,FD010100
경기도 고양시 덕양구 행주산성로 168,,31.0,A05,A0502,A05020100,615348,39,20080827021952,,,,126.8145877763,37.6009834201,6.0,20250312163613,2.0,,일미정,10440,41,281.0,FD,FD01,FD010100
경기도 고양시 일산서구 대산로 213,,31.0,A02,A0203,A02030600,2613637,12,20190731004320,http://tong.visitkorea.or.kr/cms/resource/43/3392143_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/3392143_image3_1.JPG,Type3,126.7547910638,37.6781539277,6.0,20250325170646,2.0,,일산 대화동 먹자골목,10377,41,287.0,VE,VE04,VE040100
경기도 고양시 일산동구 중산로 306-176 (성석동),,31.0,A01,A0101,A01010500,128989,12,20060530090000,http://tong.visitkorea.or.kr/cms/resource/15/3527715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3527715_image3_1.jpg,Type1,126.7911037826,37.7004047622,6.0,20250903170139,2.0,,일산 어린이천문대,10329,41,285.0,VE,VE02,VE020500
경기도 고양시 일산서구 경의로917번길 26,,,,,,132509,38,20031117090000,,,,126.758605786406,37.7004655027252,6.0,20260304100426,,,일산가구단지,10231,41,287.0,SH,SH05,SH050200
경기도 고양시 덕양구 원당로 289,,31.0,A05,A0502,A05020100,2869075,39,20221018113050,,,,126.8492408797,37.6741394146,6.0,20250626153934,2.0,,일산교자,10290,41,281.0,FD,FD01,FD010100
경기도 고양시 일산서구 후곡로 12 (일산동),,31.0,A05,A0502,A05020100,2875055,39,20221025161823,http://tong.visitkorea.or.kr/cms/resource/52/2875052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2875052_image3_1.jpg,Type3,126.7633847151,37.6784290487,6.0,20250422155730,2.0,,일산봉이칼국수&쭈꾸미 본점,10375,41,287.0,FD,FD01,FD010100
경기도 고양시 일산동구 고일로 134 (풍동),,,,,,2903917,39,20221109184938,,,,126.79999467420028,37.662665413266915,6.0,20260415111823,,,일산생갈비,10308,41,285.0,FD,FD01,FD010100
경기도 고양시 일산서구 대화로 362 (대화동),,31.0,A05,A0502,A05020300,2893036,39,20221101163004,http://tong.visitkorea.or.kr/cms/resource/33/2893033_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2893033_image3_1.jpg,Type3,126.7490719717,37.6842058985,6.0,20250423135444,2.0,,일산소바,10226,41,287.0,FD,FD02,FD020200
경기도 고양시 일산서구 일청로12번길 9 (일산동),,31.0,A04,A0401,A04010100,132419,38,20020619090000,http://tong.visitkorea.or.kr/cms/resource/89/3465789_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/3465789_image3_1.JPG,Type3,126.7708393847,37.6856783379,6.0,20251104172450,2.0,,일산시장,10342,41,287.0,SH,SH06,SH060100
경기도 고양시 일산서구 호수로838번길 68 (대화동),,31.0,A05,A0502,A05020300,2893483,39,20221102093509,http://tong.visitkorea.or.kr/cms/resource/75/2893475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2893475_image3_1.jpg,Type3,126.7516831723,37.6725656345,6.0,20251117164442,2.0,,일산이삭소바,10383,41,287.0,FD,FD02,FD020200
경기도 고양시 일산동구 호수로 595 (장항동),,,,,,127197,12,20031107090000,,,,126.763855,37.657058,6.0,20260421175459,,,일산호수공원,10400,41,285.0,VE,VE03,VE030500
경기도 고양시 일산동구 호수로 731 (장항동),,,,,,2744496,12,20210914225938,https://tong.visitkorea.or.kr/cms/resource/07/3513507_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/07/3513507_image3_1.jpg,Type1,126.757603,37.663895,6.0,20260312090840,,,일산호수공원 노래하는분수대,10400,41,285.0,VE,VE01,VE010400
경기 고양시 일산동구 장항동 903-1,,,,,,2733847,12,20210813192403,https://tong.visitkorea.or.kr/cms/resource/51/3513651_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/51/3513651_image3_1.jpg,Type1,126.7674,37.6499,6.0,20260312090840,,,일산호수공원 반려견놀이터,410380,41,285.0,VE,VE03,VE030500
경기도 남양주시 와부읍 경강로926번길 8-21,,31.0,A05,A0502,A05020100,2841462,39,20220823111835,http://tong.visitkorea.or.kr/cms/resource/54/2841454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2841454_image3_1.jpg,Type3,127.2362478321,37.5567850286,6.0,20250512174734,9.0,,일심본가콩요리,12277,41,360.0,FD,FD01,FD010100
경기도 양주시 장흥면 유원지로 316-1,,31.0,A03,A0302,A03021700,2744522,28,20210914233832,http://tong.visitkorea.or.kr/cms/resource/55/2745655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2745655_image3_1.jpg,Type3,126.953058207,37.7082261966,6.0,20250623150500,18.0,,일영모자농원캠핑장,11524,41,630.0,AC,AC05,AC050100
경기도 양주시 장흥면 유원지로 176-77,,31.0,A03,A0302,A03021700,2730853,28,20210804222115,http://tong.visitkorea.or.kr/cms/resource/06/2731106_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/2731106_image3_1.JPG,Type3,126.9470534124,37.700768624,6.0,20250620123614,18.0,,일영무두리캠핑장,11524,41,630.0,AC,AC05,AC050100
경기도 양주시 장흥면 유원지로 248,,31.0,A05,A0502,A05020100,2865765,39,20221012104214,http://tong.visitkorea.or.kr/cms/resource/56/2865756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2865756_image3_1.jpg,Type3,126.9478837589,37.7054458719,6.0,20250801165822,18.0,,일영봉주르,11524,41,630.0,FD,FD01,FD010100
경기도 양주시 장흥면 삼상리,327,31.0,A02,A0201,A02010700,1289980,12,20110528030241,,,,126.9292133699,37.7009543924,6.0,20251216173758,18.0,,일영역,11524,41,630.0,HS,HS01,HS011100
경기도 양주시 장흥면 삼상리,176-16,,,,,125511,12,20060614090000,https://tong.visitkorea.or.kr/cms/resource/49/3516049_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/49/3516049_image3_1.jpg,Type1,126.9346,37.6959,6.0,20260317101258,,,일영유원지,11524,41,630.0,VE,VE03,VE030500
경기도 양주시 장흥면 유원지로 178,,31.0,A03,A0303,A03030700,3085240,28,20231006095020,http://tong.visitkorea.or.kr/cms/resource/23/3085223_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/3085223_image3_1.JPG,Type3,126.9461673547,37.7017490491,6.0,20250620093611,18.0,,일영한씨네,11524,41,630.0,LS,LS02,LS020700
경기도 양주시 장흥면 일영로 346-26,,31.0,A01,A0101,A01010700,2789674,12,20211209002236,http://tong.visitkorea.or.kr/cms/resource/18/3559518_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3559518_image3_1.jpg,Type1,126.9237507018,37.675532254,6.0,20251030175038,18.0,,일영허브랜드(숲길정원),11525,41,630.0,,NA04,NA040700
경기도 의정부시 동일로150번길 119 (장암동),,31.0,A05,A0502,A05020100,2830404,39,20220729141606,http://tong.visitkorea.or.kr/cms/resource/01/2830401_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2830401_image3_1.jpg,Type3,127.0581320545,37.7044979686,6.0,20250722144816,25.0,,일월담,11724,41,150.0,FD,FD01,FD010100
경기도 남양주시 북한강로 1362-70 일피노카페,,,,,,2830308,39,20220729114108,,,,127.355332773276,37.6337622718744,6.0,20260225111520,,,일피노,12193,41,360.0,FD,FD05,FD050100
경기도 남양주시 화도읍 묵현로 105-1,,31.0,A05,A0502,A05020100,2876571,39,20221026164816,http://tong.visitkorea.or.kr/cms/resource/62/2876562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2876562_image3_1.jpg,Type3,127.2921535205,37.6651567893,6.0,20250513133803,9.0,,일호갈비탕,12158,41,360.0,FD,FD01,FD010100
